idx_gk,timestamp_s,cabeca_0_x,cabeca_0_y,cabeca_0_z,cabeca_0_vis,braco_dir_ombro_x,braco_dir_ombro_y,braco_dir_ombro_z,braco_dir_ombro_vis,braco_dir_cotov_x,braco_dir_cotov_y,braco_dir_cotov_z,braco_dir_cotov_vis,braco_dir_pulso_x,braco_dir_pulso_y,braco_dir_pulso_z,braco_dir_pulso_vis,braco_esq_ombro_x,braco_esq_ombro_y,braco_esq_ombro_z,braco_esq_ombro_vis,braco_esq_cotov_x,braco_esq_cotov_y,braco_esq_cotov_z,braco_esq_cotov_vis,braco_esq_pulso_x,braco_esq_pulso_y,braco_esq_pulso_z,braco_esq_pulso_vis,perna_dir_anca_x,perna_dir_anca_y,perna_dir_anca_z,perna_dir_anca_vis,perna_dir_joelho_x,perna_dir_joelho_y,perna_dir_joelho_z,perna_dir_joelho_vis,perna_dir_tornoz_x,perna_dir_tornoz_y,perna_dir_tornoz_z,perna_dir_tornoz_vis,perna_esq_anca_x,perna_esq_anca_y,perna_esq_anca_z,perna_esq_anca_vis,perna_esq_joelho_x,perna_esq_joelho_y,perna_esq_joelho_z,perna_esq_joelho_vis,perna_esq_tornoz_x,perna_esq_tornoz_y,perna_esq_tornoz_z,perna_esq_tornoz_vis,resultado
shot_KS_25,524.6191267967224,0.18054015934467316,0.6501858234405518,-0.28229111433029175,0.999488890171051,0.1723836064338684,0.6666762828826904,0.006397209130227566,0.9999123811721802,0.17857317626476288,0.6770930290222168,0.2653000056743622,0.0666811391711235,0.18610988557338715,0.6707834005355835,0.40843725204467773,0.30032020807266235,0.1744437962770462,0.6724056005477905,-0.43649497628211975,0.999758780002594,0.17854256927967072,0.6964974999427795,-0.3794870376586914,0.9096535444259644,0.18934394419193268,0.6874970197677612,-0.20655277371406555,0.8380869626998901,0.17306680977344513,0.7161387205123901,0.16043135523796082,0.9999820590019226,0.17704768478870392,0.7467789053916931,0.4760287404060364,0.14829663932323456,0.17312096059322357,0.7771840691566467,0.7349317669868469,0.506813645362854,0.17490611970424652,0.720385730266571,-0.16038237512111664,0.9999842643737793,0.1763175129890442,0.7524712085723877,0.011851758696138859,0.9562555551528931,0.1730741709470749,0.7880852818489075,0.14999689161777496,0.9727097153663635,golo
shot_KS_25,524.6686925888062,0.18059931695461273,0.6500452756881714,-0.35365965962409973,0.9995399117469788,0.17142696678638458,0.6665595173835754,-0.051719971001148224,0.9999207854270935,0.17667609453201294,0.6768203973770142,0.2484135627746582,0.07198813557624817,0.18582867085933685,0.6745576858520508,0.40990179777145386,0.3274793028831482,0.1745581179857254,0.6731831431388855,-0.4910314083099365,0.9997826218605042,0.17730866372585297,0.6977145671844482,-0.3926907479763031,0.9184178709983826,0.18907244503498077,0.6934333443641663,-0.3030811846256256,0.8539864420890808,0.17229534685611725,0.7156851887702942,0.15325097739696503,0.9999808073043823,0.17684362828731537,0.7474220395088196,0.3934817314147949,0.15348155796527863,0.1726064831018448,0.7794709801673889,0.600847065448761,0.49819037318229675,0.17548410594463348,0.7207183837890625,-0.1532861888408661,0.9999837279319763,0.17624162137508392,0.7528376579284668,0.019679294899106026,0.9539552330970764,0.17304134368896484,0.7884527444839478,0.17482830584049225,0.9700192809104919,golo
shot_KS_25,524.7300388813019,0.18069541454315186,0.6498597264289856,-0.4293413460254669,0.9995858669281006,0.17115743458271027,0.6661589741706848,-0.10519319772720337,0.9999284148216248,0.176019087433815,0.6764922738075256,0.1929490715265274,0.08203263580799103,0.1855933964252472,0.6748976111412048,0.36580631136894226,0.36179354786872864,0.17471833527088165,0.6733435392379761,-0.5355348587036133,0.9998041391372681,0.17703604698181152,0.6978541612625122,-0.4726581871509552,0.9263314008712769,0.18897709250450134,0.6972771286964417,-0.32942813634872437,0.868373453617096,0.17148558795452118,0.714006781578064,0.14693759381771088,0.999976396560669,0.1763666421175003,0.7480248212814331,0.3034505844116211,0.15219159424304962,0.17201758921146393,0.7820611596107483,0.4471207559108734,0.4846703112125397,0.17589105665683746,0.7205077409744263,-0.14708289504051208,0.9999810457229614,0.1761208027601242,0.7527574300765991,-0.03640827536582947,0.9440497159957886,0.1728050261735916,0.7885526418685913,0.10076960176229477,0.9611207246780396,golo
shot_KS_25,524.7778618335724,0.1808183342218399,0.6498581171035767,-0.3913867175579071,0.9996272325515747,0.17084427177906036,0.6658356785774231,-0.08408588916063309,0.9999352693557739,0.1749662607908249,0.6775127053260803,0.20763351023197174,0.08689973503351212,0.18543009459972382,0.6765690445899963,0.39819857478141785,0.3827451467514038,0.17493854463100433,0.6736698150634766,-0.5171924829483032,0.9998235106468201,0.17650409042835236,0.6990280747413635,-0.4715978801250458,0.9334993362426758,0.1887887865304947,0.7005723714828491,-0.34340551495552063,0.8813032507896423,0.17093054950237274,0.7141613364219666,0.146407812833786,0.9999741315841675,0.17583799362182617,0.7481293678283691,0.3320515751838684,0.1543916016817093,0.17074145376682281,0.7813670039176941,0.4928796589374542,0.4765549302101135,0.17598046362400055,0.7208376526832581,-0.14654889702796936,0.9999799132347107,0.17603959143161774,0.7528185844421387,0.010031729005277157,0.9357728958129883,0.17246034741401672,0.7886796593666077,0.17227520048618317,0.9545018076896667,golo
shot_KS_25,524.8415541648865,0.18084366619586945,0.6498727202415466,-0.3553551137447357,0.9996644258499146,0.17037414014339447,0.6657997965812683,-0.06611255556344986,0.9999414086341858,0.17466551065444946,0.6780000329017639,0.20895609259605408,0.08861611783504486,0.18506035208702087,0.6768405437469482,0.41226229071617126,0.3923261761665344,0.17516553401947021,0.6743665933609009,-0.4934544563293457,0.9998409748077393,0.17603246867656708,0.6992262601852417,-0.4694574773311615,0.939897358417511,0.18871824443340302,0.7032533288002014,-0.3487611413002014,0.8927900195121765,0.17110209167003632,0.7142738103866577,0.14402340352535248,0.9999723434448242,0.17537856101989746,0.7485989332199097,0.35120218992233276,0.15876571834087372,0.17029230296611786,0.7816652059555054,0.5263859629631042,0.4708380103111267,0.17604787647724152,0.7209911346435547,-0.144161656498909,0.9999790191650391,0.17586998641490936,0.7529367804527283,0.0755758062005043,0.9272440671920776,0.17212308943271637,0.7890864610671997,0.26210981607437134,0.9490361213684082,golo
shot_KS_25,524.88924741745,0.18084602057933807,0.6498972177505493,-0.34232014417648315,0.9996979236602783,0.1702239066362381,0.6655632257461548,-0.06877146661281586,0.9999470114707947,0.17495663464069366,0.6776441931724548,0.2147529274225235,0.0956641361117363,0.18474870920181274,0.6763914823532104,0.4070642590522766,0.41460028290748596,0.17531464993953705,0.674639105796814,-0.4820978343486786,0.99985671043396,0.17650514841079712,0.6996409296989441,-0.4249582588672638,0.9456394910812378,0.18770375847816467,0.7053882479667664,-0.28934425115585327,0.9031748175621033,0.1713199019432068,0.7143614888191223,0.14095203578472137,0.999971866607666,0.1749764084815979,0.7492650747299194,0.3549608588218689,0.16853968799114227,0.17012032866477966,0.7822291851043701,0.531539797782898,0.4744986891746521,0.17604468762874603,0.7210380434989929,-0.14108313620090485,0.9999788999557495,0.1755656599998474,0.7532510161399841,0.07446233928203583,0.9250543713569641,0.17177337408065796,0.7894555330276489,0.2530615031719208,0.9482167959213257,golo
shot_KS_25,524.9531629085541,0.18090258538722992,0.6498984098434448,-0.4117439389228821,0.9997280240058899,0.170042023062706,0.6651831269264221,-0.1201367899775505,0.9999520182609558,0.17495398223400116,0.6773867607116699,0.1855759173631668,0.09144258499145508,0.1838717758655548,0.6762639880180359,0.38304296135902405,0.40113598108291626,0.17535294592380524,0.6749750971794128,-0.5210731625556946,0.9998707175254822,0.17617574334144592,0.7015328407287598,-0.46196526288986206,0.9503148198127747,0.18637937307357788,0.7074134945869446,-0.3312293589115143,0.9114982485771179,0.17107395827770233,0.714438259601593,0.13754937052726746,0.999970555305481,0.17427371442317963,0.7498395442962646,0.38833528757095337,0.16319572925567627,0.16998060047626495,0.7825683951377869,0.6183361411094666,0.4639497995376587,0.17577891051769257,0.7212631702423096,-0.13767589628696442,0.9999781250953674,0.17529600858688354,0.7533329725265503,0.14091743528842926,0.9086383581161499,0.171518936753273,0.7894499897956848,0.3835648000240326,0.9408032298088074,golo
shot_KS_25,525.0011315345764,0.18092690408229828,0.6498510241508484,-0.38920265436172485,0.9997551441192627,0.16997361183166504,0.6650065183639526,-0.10196950286626816,0.9999565482139587,0.1747981756925583,0.6782509088516235,0.19566474854946136,0.08887659013271332,0.18346576392650604,0.6765480041503906,0.38422611355781555,0.3950440287590027,0.1753767877817154,0.6749144196510315,-0.5108598470687866,0.9998834133148193,0.17616908252239227,0.7012597322463989,-0.4614572525024414,0.9546852111816406,0.18588529527187347,0.7078829407691956,-0.3386061191558838,0.9193115830421448,0.17109346389770508,0.7146264910697937,0.1383419632911682,0.9999701976776123,0.17405061423778534,0.7502554059028625,0.40442362427711487,0.1631726771593094,0.17023999989032745,0.7828270792961121,0.6395501494407654,0.461002916097641,0.17568114399909973,0.7213352918624878,-0.138442724943161,0.9999780654907227,0.1750558316707611,0.7534467577934265,0.15210555493831635,0.900976300239563,0.17133241891860962,0.7894546389579773,0.3991799056529999,0.9373732209205627,golo
shot_KS_25,525.0636439323425,0.1809554249048233,0.6497974395751953,-0.3848034739494324,0.9997795224189758,0.16987839341163635,0.6652953624725342,-0.10962587594985962,0.9999606013298035,0.1743374615907669,0.6780516505241394,0.1920531541109085,0.08437252044677734,0.18317842483520508,0.6765942573547363,0.38768258690834045,0.37696918845176697,0.17542320489883423,0.675199031829834,-0.5067132711410522,0.9998948574066162,0.17570556700229645,0.7014418840408325,-0.45590466260910034,0.9584983587265015,0.18553391098976135,0.707970380783081,-0.3292747437953949,0.9260298609733582,0.17063893377780914,0.7146345376968384,0.13521811366081238,0.9999691247940063,0.17390459775924683,0.7503174543380737,0.39746132493019104,0.16044405102729797,0.17039765417575836,0.7831065654754639,0.607549786567688,0.45428547263145447,0.17564652860164642,0.7214153409004211,-0.13534152507781982,0.9999775290489197,0.17493760585784912,0.7534098029136658,0.16541454195976257,0.8839377760887146,0.17138797044754028,0.7894440293312073,0.40713509917259216,0.9294112324714661,golo
shot_KS_25,525.1113095283508,0.18101553618907928,0.6497949361801147,-0.38495633006095886,0.999801516532898,0.16923701763153076,0.6642215847969055,-0.11180371046066284,0.9999642968177795,0.17392030358314514,0.6772290468215942,0.19004440307617188,0.08169636130332947,0.18315818905830383,0.6765609979629517,0.38820818066596985,0.36302509903907776,0.17552299797534943,0.675512433052063,-0.5120164752006531,0.9999052286148071,0.1754644215106964,0.7014040946960449,-0.45706313848495483,0.9620884656906128,0.18539118766784668,0.7081826329231262,-0.3330802023410797,0.9323288202285767,0.17015142738819122,0.7146676778793335,0.13598354160785675,0.9999687075614929,0.17371411621570587,0.7501637935638428,0.3912372887134552,0.15883682668209076,0.1703590750694275,0.7832371592521667,0.5800232887268066,0.4482261836528778,0.17562010884284973,0.7215576171875,-0.1361139416694641,0.9999774694442749,0.17500539124011993,0.7533800601959229,0.14693070948123932,0.8700361847877502,0.17144392430782318,0.7894331812858582,0.36901092529296875,0.922042965888977,golo
shot_KS_25,525.174599647522,0.18106256425380707,0.6497823596000671,-0.37528321146965027,0.9998213052749634,0.1690991073846817,0.6637991666793823,-0.10088662058115005,0.999967634677887,0.17392779886722565,0.6771985292434692,0.1950145810842514,0.07957682013511658,0.18318994343280792,0.6768086552619934,0.39766815304756165,0.3501409888267517,0.17562587559223175,0.6755594611167908,-0.5063691735267639,0.9999145269393921,0.1756337434053421,0.7016706466674805,-0.4439656138420105,0.9652246832847595,0.1853903830051422,0.7086487412452698,-0.3024304509162903,0.9378297924995422,0.17002500593662262,0.7147349715232849,0.13728167116641998,0.9999688267707825,0.17360833287239075,0.7500801682472229,0.4192314147949219,0.15897291898727417,0.17028413712978363,0.7830960750579834,0.625424861907959,0.44765228033065796,0.1756247729063034,0.7217680215835571,-0.13740216195583344,0.9999777674674988,0.175138458609581,0.7533628940582275,0.15839776396751404,0.8638722896575928,0.17158766090869904,0.789376437664032,0.3811347484588623,0.9196087121963501,golo
shot_KS_25,525.2320206165314,0.18107706308364868,0.6497871279716492,-0.2983989119529724,0.9998391270637512,0.1692930907011032,0.6649231314659119,-0.022675758227705956,0.9999704957008362,0.17411738634109497,0.677019476890564,0.2506644129753113,0.0859404131770134,0.18324893712997437,0.6764854192733765,0.429838627576828,0.36651474237442017,0.17561495304107666,0.6746448278427124,-0.4631992280483246,0.9999228119850159,0.17577405273914337,0.7008457779884338,-0.43910130858421326,0.9682807922363281,0.18548738956451416,0.707656979560852,-0.31531772017478943,0.9432644248008728,0.17000900208950043,0.7146726250648499,0.14434842765331268,0.9999679923057556,0.17376774549484253,0.7498586773872375,0.33391842246055603,0.16642019152641296,0.17026947438716888,0.782976508140564,0.44213852286338806,0.4577499032020569,0.1755361557006836,0.7212496995925903,-0.14452828466892242,0.9999772906303406,0.1755126416683197,0.7526661157608032,-0.029905755072832108,0.8692236542701721,0.17180584371089935,0.7890785932540894,0.06508152186870575,0.9219256639480591,golo
shot_KS_25,525.2987976074219,0.18107983469963074,0.6497796773910522,-0.28184419870376587,0.9998552203178406,0.1693202406167984,0.6656509041786194,0.0007244149455800653,0.9999731183052063,0.17420955002307892,0.6765521168708801,0.27072417736053467,0.09585042297840118,0.18333561718463898,0.6762826442718506,0.4419313073158264,0.3998074531555176,0.17560552060604095,0.6742247343063354,-0.4411957263946533,0.9999303221702576,0.17590604722499847,0.6997151374816895,-0.43260258436203003,0.9710714221000671,0.18542777001857758,0.70643550157547,-0.32871487736701965,0.9485457539558411,0.17007605731487274,0.7146510481834412,0.14780569076538086,0.9999670386314392,0.1738765686750412,0.7497652173042297,0.30918624997138977,0.17112980782985687,0.1703009009361267,0.782867431640625,0.41182947158813477,0.464210569858551,0.17551103234291077,0.7208600044250488,-0.1479969471693039,0.999976634979248,0.17602992057800293,0.7524028420448303,-0.072088822722435,0.8745593428611755,0.17225153744220734,0.7888864278793335,0.012599078007042408,0.924257755279541,golo
shot_KS_25,525.362357378006,0.18112316727638245,0.6497562527656555,-0.2748678922653198,0.9998696446418762,0.16974912583827972,0.6661409735679626,0.021612970158457756,0.999975323677063,0.1745934635400772,0.6766214966773987,0.3016875386238098,0.0990341305732727,0.18428055942058563,0.676152229309082,0.48126718401908875,0.41985654830932617,0.1756007820367813,0.6738663911819458,-0.44015002250671387,0.9999370574951172,0.17586900293827057,0.6990552544593811,-0.4283182621002197,0.9737318754196167,0.1856786459684372,0.7055416107177734,-0.32419320940971375,0.9533010721206665,0.1701810508966446,0.7148056626319885,0.15387940406799316,0.9999668002128601,0.1739310324192047,0.7496989369392395,0.3259580135345459,0.1741122305393219,0.17034918069839478,0.782809317111969,0.44879966974258423,0.46403104066848755,0.17550872266292572,0.7207729816436768,-0.15403084456920624,0.999976634979248,0.17671383917331696,0.7521929144859314,-0.06672260165214539,0.8815322518348694,0.1725737601518631,0.788763701915741,0.01775536686182022,0.9271007180213928,golo
shot_KS_25,525.4099552631378,0.1811617910861969,0.649706244468689,-0.28753820061683655,0.9998826384544373,0.17003796994686127,0.6657746434211731,0.0042635067366063595,0.9999772906303406,0.1746908724308014,0.6769296526908875,0.29003995656967163,0.10089357197284698,0.18460233509540558,0.6761054992675781,0.4778148829936981,0.4341685473918915,0.175595223903656,0.6735355854034424,-0.45138460397720337,0.9999430775642395,0.17578794062137604,0.6988840699195862,-0.4307129979133606,0.9761638641357422,0.18637491762638092,0.7051124572753906,-0.31350305676460266,0.9576634168624878,0.17024295032024384,0.7152634263038635,0.15474997460842133,0.9999662637710571,0.17399320006370544,0.7496753931045532,0.3416444957256317,0.17534375190734863,0.17038825154304504,0.7827561497688293,0.4820447862148285,0.4608507752418518,0.17559610307216644,0.7208939790725708,-0.15489335358142853,0.9999765157699585,0.17725330591201782,0.7521592974662781,-0.028833044692873955,0.8861798048019409,0.17299434542655945,0.7885396480560303,0.08146252483129501,0.9283671975135803,golo
